date,station,latitude,longitude,elevation,district,river,basin,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,rainfall_api,rainfall_anomaly_7d,soil_moisture_top,soil_moisture_root,soil_moisture_top_3d_mean,soil_moisture_top_anomaly,river_discharge,discharge_lag_1d,discharge_lag_3d,discharge_rolling_max_3d,discharge_rise_rate_1d,discharge_percentile,slope,aspect,drainage_density,distance_to_stream,land_cover,soil_type,flood_label,label_confidence,flood_event_id,data_quality_flag,ground_rainfall_mm_boyce_estate,ground_rainfall_mm_vannapuram,ground_rainfall_mm_nearest_available
2012-12-05,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,1.13,5.439999999999986,5.579999999999999,16.369999999999997,56.900000000000006,8.28,-7.69666666666667,0.8,0.78,0.8,0.0901885118651586,8.347225,11.651094,17.03,14.954963,-0.283567277029951,44.17012680956122,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-06,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.03,5.419999999999986,5.569999999999999,16.32,56.22,7.06,-7.547999999999999,0.78,0.77,0.7933333333333336,0.0701885118651586,24.735983,8.347225,14.954963,24.735983,1.963378008859232,52.77746605319268,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-07,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.09,1.2499999999999858,5.65,15.81,55.69,6.09,-7.344333333333332,0.77,0.76,0.7833333333333337,0.0601885118651586,15.498025,24.735983,11.651094,24.735983,-0.3734623362249238,48.89462462125463,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-08,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.1199999999999857,5.579999999999999,8.29,51.69,5.18,-6.481000000000001,0.76,0.75,0.7700000000000001,0.0501885118651586,9.3990125,15.498025,8.347225,24.735983,-0.3935348213724007,44.97811693412636,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,1.0,,,
2012-12-09,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.02,0.1099999999999857,5.579999999999999,6.749999999999999,47.49999999999999,4.42,-5.503333333333333,0.75,0.74,0.7600000000000002,0.0401885118651585,3.3,9.3990125,24.735983,15.498025,-0.6488992859622221,29.64313769498373,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-10,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.41,0.4299999999999858,5.94,6.56,42.88,4.17,-4.065333333333333,0.74,0.74,0.7500000000000003,0.0301885118651585,25.96277,3.3,15.498025,25.96277,6.86750606060606,53.06924026484121,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-11,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.08,0.5099999999999858,1.7599999999999998,6.37,39.58,3.62,-7.475333333333333,0.73,0.73,0.7400000000000002,0.0201885118651585,21.17109,25.96277,9.3990125,25.96277,-0.1845596598513948,51.733812142296046,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-12,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.03,0.5199999999999858,0.66,6.24,21.41,3.11,-4.335666666666667,0.72,0.72,0.7300000000000001,0.0101885118651585,11.20683665,21.17109,3.3,25.96277,-0.4706537712512676,46.14521378072045,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,1.0,,,
2012-12-13,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.08,0.1899999999999858,0.71,6.28,17.639999999999997,2.72,-3.405999999999999,0.71,0.71,0.7200000000000002,0.0001885118651585,1.2425833,11.20683665,25.96277,21.17109,-0.8891227436602281,13.870497138368307,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-14,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.15,0.2599999999999858,0.77,6.42,17.3,2.47,-3.266666666666667,0.7,0.71,0.7100000000000003,-0.0098114881348414,1.2412783,1.2425833,21.17109,11.20683665,-0.0010502314009852,13.836830883178097,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-15,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.21,0.4399999999999857,0.98,6.56,17.51,2.31,-3.1056666666666666,0.69,0.7,0.7000000000000002,-0.0198114881348414,2.4894457,1.2412783,11.20683665,2.4894457,1.0055500043785508,24.868140500504992,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-16,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.3599999999999858,0.96,6.539999999999999,17.51,1.96,-3.1256666666666666,0.68,0.69,0.6900000000000001,-0.0298114881348413,15.92,2.4894457,1.2425833,15.92,5.394997890494258,49.18639883290316,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-17,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.2099999999999857,0.55,6.489999999999999,17.51,1.67,-3.5356666666666667,0.67,0.68,0.6800000000000003,-0.0398114881348413,17.337664,15.92,1.2412783,17.337664,0.0890492462311558,49.90461227696106,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-18,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.47,2.23,17.51,1.42,-3.615666666666667,0.66,0.68,0.6700000000000003,-0.0498114881348413,16.781298,17.337664,2.4894457,17.337664,-0.0320900208932414,49.46695095948827,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-19,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.44,1.1,17.470000000000002,1.2,-3.636333333333333,0.65,0.67,0.6600000000000003,-0.0598114881348413,1.4946815,16.781298,15.92,17.337664,-0.9109317110035232,17.472786443721244,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-20,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.36,1.0699999999999998,17.470000000000002,1.02,-3.7163333333333335,0.64,0.66,0.6500000000000002,-0.0698114881348413,1.9342262,1.4946815,17.337664,16.781298,0.2940724830005589,20.143642688811585,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-21,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.01,0.0099999999999857,0.22,0.99,17.48,0.88,-3.8586666666666662,0.64,0.65,0.6433333333333335,-0.0698114881348413,1.6403157,1.9342262,16.781298,1.9342262,-0.1519524965590891,18.68477163056896,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-22,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0099999999999857,0.01,0.99,17.4,0.75,-4.05,0.63,0.65,0.6366666666666669,-0.0798114881348414,1.9994853,1.6403157,1.4946815,1.9994853,0.218963703145681,20.55885983615756,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-23,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0099999999999857,0.01,0.97,16.8,0.64,-3.9100000000000006,0.62,0.64,0.6300000000000002,-0.0898114881348414,2.438,1.9994853,1.9342262,2.438,0.2193137904039606,24.559533161261363,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-24,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.01,0.56,9.28,0.54,-2.155333333333333,0.61,0.63,0.6200000000000002,-0.0998114881348414,2.1719582,2.438,1.6403157,2.438,-0.1091229696472518,22.264616765795083,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-25,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.01,0.48,7.72,0.46,-1.791333333333333,0.6,0.63,0.6100000000000002,-0.1098114881348414,2.438,2.1719582,1.9994853,2.438,0.1224893738746905,24.559533161261363,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-26,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.01,0.45,7.12,0.39,-1.651333333333333,0.6,0.62,0.6033333333333335,-0.1098114881348414,2.5604694,2.438,2.438,2.5604694,0.0502335520918785,25.260913477724163,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-27,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.01,0.37,6.8500000000000005,0.33,-1.5883333333333336,0.59,0.62,0.5966666666666668,-0.1198114881348414,2.4985678,2.5604694,2.1719582,2.5604694,-0.0241758796258217,24.92425092582201,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-28,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.0,0.22,6.69,0.28,-1.561,0.59,0.61,0.5933333333333335,-0.1198114881348414,2.924618,2.4985678,2.438,2.924618,0.1705177662179109,27.740994276736615,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-29,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.2,0.1999999999999858,0.2,0.21,6.85,0.44,-1.3983333333333334,0.58,0.61,0.5866666666666669,-0.1298114881348414,2.9834485,2.924618,2.5604694,2.9834485,0.0201156185183842,27.942991807877902,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-30,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,1.62,1.8199999999999856,1.82,1.83,8.46,1.99,-0.1540000000000001,0.59,0.61,0.5866666666666669,-0.1198114881348414,2.714,2.9834485,2.4985678,2.9834485,-0.0903144465205282,26.226012793176974,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2012-12-31,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,1.03,2.849999999999986,2.85,2.8600000000000003,9.42,2.72,0.6520000000000001,0.58,0.6,0.5833333333333335,-0.1298114881348414,2.906768,2.714,2.924618,2.9834485,0.0710272660280029,27.60632925597576,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-01,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.63,3.2799999999999856,3.48,3.49,10.03,2.95,1.1396666666666664,0.57,0.6,0.5800000000000002,-0.1398114881348414,3.00872,2.906768,2.9834485,3.00872,0.0350740065942654,28.201099764336213,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-02,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.1,1.7599999999999858,3.58,3.5900000000000003,10.08,2.6,1.2279999999999998,0.56,0.6,0.5700000000000002,-0.1498114881348413,3.147213,3.00872,2.714,3.147213,0.0460305379031614,28.795870272696668,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-03,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.02,0.7499999999999858,3.6,3.61,5.84,2.23,2.2373333333333334,0.56,0.59,0.5633333333333336,-0.1498114881348413,2.9513538,3.147213,2.906768,3.147213,-0.0622325848298159,27.853215127370667,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-04,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.01,0.1299999999999858,3.61,3.61,4.720000000000001,1.91,2.5086666666666666,0.55,0.59,0.556666666666667,-0.1598114881348413,3.0213706,2.9513538,3.00872,3.147213,0.0237236213428562,28.25721018965324,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-05,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0299999999999857,3.41,3.61,4.69,1.62,2.315666666666667,0.55,0.58,0.5533333333333336,-0.1598114881348413,2.910853,3.0213706,3.147213,3.0213706,-0.0365786309034714,27.639995511165974,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-06,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.02,0.0299999999999857,1.81,3.63,4.62,1.4,0.732,0.55,0.58,0.55,-0.1598114881348413,3.15,2.910853,2.9513538,3.15,0.0821570172042353,28.85759174054539,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-07,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0199999999999857,0.78,3.63,4.62,1.19,-0.298,0.54,0.58,0.546666666666667,-0.1698114881348413,3.2262466,3.15,3.0213706,3.2262466,0.0242052698412698,29.255975760296263,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-08,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0199999999999857,0.15,3.63,4.6000000000000005,1.01,-0.9233333333333336,0.54,0.57,0.5433333333333336,-0.1698114881348413,13.91533,3.2262466,2.910853,13.91533,3.3131637860540484,47.73874985972394,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-09,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.05,3.63,4.19,0.86,-0.9276666666666668,0.54,0.57,0.54,-0.1698114881348413,14.313823,13.91533,3.15,14.313823,0.0286369780666357,47.8846369655482,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-10,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.03,3.63,4.11,0.73,-0.929,0.53,0.57,0.536666666666667,-0.1798114881348413,13.222136,14.313823,3.2262466,14.313823,-0.0762680242727605,47.23375603187072,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-11,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.02,3.63,4.08,0.62,-0.932,0.53,0.56,0.5333333333333335,-0.1798114881348413,13.834866,13.222136,13.91533,14.313823,0.0463412265612756,47.67141734934351,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-12,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.01,0.0099999999999857,0.03,3.44,4.01,0.54,-0.9056666666666666,0.52,0.56,0.526666666666667,-0.1898114881348414,14.814794,13.834866,14.313823,14.814794,0.070830321016481,48.23252160251374,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-13,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0099999999999857,0.01,1.82,3.86,0.46,-0.8906666666666665,0.52,0.56,0.5233333333333335,-0.1898114881348414,10.78,14.814794,13.222136,14.814794,-0.2723489776503136,45.94321624957917,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-14,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0099999999999857,0.01,0.79,3.65,0.39,-0.8416666666666666,0.52,0.55,0.52,-0.1898114881348414,10.54,10.78,13.834866,14.814794,-0.0222634508348794,45.69633037818427,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-15,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.01,0.16,3.65,0.33,-0.8416666666666666,0.51,0.55,0.5166666666666669,-0.1998114881348414,2.7158382,10.54,14.814794,10.78,-0.7423303415559772,26.248456963303784,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-16,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.01,0.06,3.65,0.28,-0.8416666666666666,0.51,0.55,0.5133333333333335,-0.1998114881348414,2.9256763,2.7158382,10.78,10.54,0.0772645807839363,27.78588261699024,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-17,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.01,0.04,3.65,0.24,-0.8416666666666666,0.5,0.54,0.5066666666666669,-0.2098114881348414,2.8943346,2.9256763,10.54,2.9256763,-0.0107126342035856,27.48288632027831,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-18,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.01,0.03,3.65,0.2,-0.8416666666666666,0.49,0.54,0.5000000000000002,-0.2198114881348414,3.2166839,2.8943346,2.7158382,3.2166839,0.1113725068276487,29.222309505106047,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-19,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.0,0.03,3.65,0.17,-0.8516666666666666,0.48,0.54,0.4900000000000002,-0.2298114881348414,3.4227083,3.2166839,2.9256763,3.4227083,0.0640486931277269,30.17618673549545,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-20,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.0,0.01,3.64,0.15,-0.8493333333333334,0.47,0.54,0.4800000000000002,-0.2398114881348414,3.15,3.4227083,2.8943346,3.4227083,-0.0796761733975402,28.85759174054539,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-21,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.0,0.01,3.64,0.12,-0.8493333333333334,0.46,0.53,0.4700000000000002,-0.2498114881348414,3.235496,3.15,3.2166839,3.4227083,0.0271415873015873,29.31208618561329,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-22,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.0,0.01,3.64,0.11,-0.8493333333333334,0.46,0.53,0.4633333333333335,-0.2498114881348414,3.2036362,3.235496,3.4227083,3.235496,-0.0098469600951445,29.121310739535406,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-23,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.0,0.01,3.64,0.09,-0.8493333333333334,0.45,0.53,0.4566666666666669,-0.2598114881348414,20.423973,3.2036362,3.15,20.423973,5.37524728931456,51.39714959039389,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-24,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.0,0.01,3.64,0.08,-0.8493333333333334,0.44,0.53,0.4500000000000002,-0.2698114881348414,12.24,20.423973,3.235496,20.423973,-0.4007042606254914,46.81853888452475,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-25,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.0,0.01,3.64,0.06,-0.8493333333333334,0.44,0.53,0.4433333333333336,-0.2698114881348414,3.6207528,12.24,3.2036362,20.423973,-0.704186862745098,31.309617326899332,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-26,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.0,0.0,3.64,0.06,-0.8493333333333334,0.43,0.52,0.4366666666666669,-0.2798114881348414,3.002,3.6207528,20.423973,12.24,-0.170890650143252,28.184266636741107,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-27,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.0,0.0,3.64,0.05,-0.8493333333333334,0.43,0.52,0.4333333333333335,-0.2798114881348414,2.857,3.002,12.24,3.6207528,-0.048301132578281,27.28088878913702,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-28,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0,0.0,0.0,3.44,0.04,-0.8026666666666666,0.43,0.52,0.43,-0.2798114881348414,2.9779563,2.857,3.6207528,3.002,0.0423368218410919,27.92054763775109,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-29,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.01,0.0099999999999857,0.01,0.01,1.83,0.04,-0.417,0.43,0.52,0.43,-0.2798114881348414,2.9846203,2.9779563,3.002,2.9846203,0.0022377762897327,27.96543597800472,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-30,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0099999999999857,0.01,0.01,0.8,0.04,-0.1766666666666666,0.42,0.52,0.4266666666666669,-0.2898114881348414,2.7975545,2.9846203,2.857,2.9846203,-0.0626765823444945,26.7646728762204,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-01-31,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0099999999999857,0.01,0.01,0.17,0.03,-0.0296666666666666,0.42,0.52,0.4233333333333335,-0.2898114881348414,2.993184,2.7975545,2.9779563,2.993184,0.0699287538455461,28.088878913702164,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-02-01,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.01,0.0099999999999857,0.02,0.02,0.08,0.04,0.0013333333333333,0.41,0.51,0.4166666666666669,-0.2998114881348414,2.6929703,2.993184,2.9846203,2.993184,-0.1002991129178827,26.046459432162493,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
2013-02-02,PERUMANNU,11.9823,75.58415833,28.0,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.0,0.0099999999999857,0.02,0.02,0.06,0.03,0.006,0.41,0.51,0.4133333333333335,-0.2998114881348414,2.8776464,2.6929703,2.7975545,2.993184,0.0685771023913633,27.404331724834478,8.4,275.0,2.65,110.0,Mixed Vegetation / Agriculture,Lateritic / Red Loam,0,high,NONE,0.0,,,
